fips,date,model_abbr,forecast_date,weekly_new_cases_0.01,weekly_new_cases_0.025,weekly_new_cases_0.05,weekly_new_cases_0.1,weekly_new_cases_0.15,weekly_new_cases_0.2,weekly_new_cases_0.25,weekly_new_cases_0.3,weekly_new_cases_0.35,weekly_new_cases_0.4,weekly_new_cases_0.45,weekly_new_cases_0.5,weekly_new_cases_0.55,weekly_new_cases_0.6,weekly_new_cases_0.65,weekly_new_cases_0.7,weekly_new_cases_0.75,weekly_new_cases_0.8,weekly_new_cases_0.85,weekly_new_cases_0.9,weekly_new_cases_0.95,weekly_new_cases_0.975,weekly_new_cases_0.99,weekly_new_deaths_0.01,weekly_new_deaths_0.025,weekly_new_deaths_0.05,weekly_new_deaths_0.1,weekly_new_deaths_0.15,weekly_new_deaths_0.2,weekly_new_deaths_0.25,weekly_new_deaths_0.3,weekly_new_deaths_0.35,weekly_new_deaths_0.4,weekly_new_deaths_0.45,weekly_new_deaths_0.5,weekly_new_deaths_0.55,weekly_new_deaths_0.6,weekly_new_deaths_0.65,weekly_new_deaths_0.7,weekly_new_deaths_0.75,weekly_new_deaths_0.8,weekly_new_deaths_0.85,weekly_new_deaths_0.9,weekly_new_deaths_0.95,weekly_new_deaths_0.975,weekly_new_deaths_0.99
27019,2020-11-09,COVIDhub-ensemble,2020-11-02,,117,,136,,,148,,,,,176,,,,,207,,,232,,270,,,,,,,,,,,,,,,,,,,,,,,,
27019,2020-11-16,COVIDhub-ensemble,2020-11-02,,99,,129,,,147,,,,,182,,,,,233,,,255,,277,,,,,,,,,,,,,,,,,,,,,,,,
27019,2020-11-23,COVIDhub-ensemble,2020-11-02,,90,,121,,,144,,,,,195,,,,,249,,,274,,297,,,,,,,,,,,,,,,,,,,,,,,,
27019,2020-11-30,COVIDhub-ensemble,2020-11-02,,79,,109,,,138,,,,,199,,,,,259,,,283,,312,,,,,,,,,,,,,,,,,,,,,,,,
27021,2020-11-09,COVIDhub-ensemble,2020-11-02,,55,,73,,,83,,,,,98,,,,,114,,,123,,148,,,,,,,,,,,,,,,,,,,,,,,,
27021,2020-11-16,COVIDhub-ensemble,2020-11-02,,55,,74,,,88,,,,,111,,,,,141,,,162,,181,,,,,,,,,,,,,,,,,,,,,,,,
27021,2020-11-23,COVIDhub-ensemble,2020-11-02,,50,,68,,,85,,,,,119,,,,,150,,,176,,202,,,,,,,,,,,,,,,,,,,,,,,,
27021,2020-11-30,COVIDhub-ensemble,2020-11-02,,46,,64,,,82,,,,,121,,,,,159,,,181,,207,,,,,,,,,,,,,,,,,,,,,,,,
27023,2020-11-09,COVIDhub-ensemble,2020-11-02,,24,,36,,,50,,,,,63,,,,,80,,,87,,113,,,,,,,,,,,,,,,,,,,,,,,,
27023,2020-11-16,COVIDhub-ensemble,2020-11-02,,18,,33,,,47,,,,,63,,,,,91,,,99,,112,,,,,,,,,,,,,,,,,,,,,,,,
27023,2020-11-23,COVIDhub-ensemble,2020-11-02,,18,,32,,,48,,,,,63,,,,,99,,,111,,125,,,,,,,,,,,,,,,,,,,,,,,,
27023,2020-11-30,COVIDhub-ensemble,2020-11-02,,15,,30,,,47,,,,,63,,,,,87,,,106,,128,,,,,,,,,,,,,,,,,,,,,,,,
27025,2020-11-09,COVIDhub-ensemble,2020-11-02,,165,,196,,,224,,,,,247,,,,,302,,,341,,384,,,,,,,,,,,,,,,,,,,,,,,,
27025,2020-11-16,COVIDhub-ensemble,2020-11-02,,159,,184,,,217,,,,,261,,,,,356,,,413,,469,,,,,,,,,,,,,,,,,,,,,,,,
27025,2020-11-23,COVIDhub-ensemble,2020-11-02,,159,,185,,,215,,,,,270,,,,,387,,,440,,513,,,,,,,,,,,,,,,,,,,,,,,,
27025,2020-11-30,COVIDhub-ensemble,2020-11-02,,147,,176,,,221,,,,,278,,,,,387,,,441,,514,,,,,,,,,,,,,,,,,,,,,,,,
27027,2020-11-09,COVIDhub-ensemble,2020-11-02,,273,,292,,,317,,,,,401,,,,,432,,,466,,551,,,,,,,,,,,,,,,,,,,,,,,,
27027,2020-11-16,COVIDhub-ensemble,2020-11-02,,231,,272,,,307,,,,,418,,,,,480,,,519,,616,,,,,,,,,,,,,,,,,,,,,,,,
27027,2020-11-23,COVIDhub-ensemble,2020-11-02,,211,,258,,,295,,,,,436,,,,,511,,,560,,650,,,,,,,,,,,,,,,,,,,,,,,,
27027,2020-11-30,COVIDhub-ensemble,2020-11-02,,201,,240,,,287,,,,,442,,,,,533,,,590,,697,,,,,,,,,,,,,,,,,,,,,,,,
27029,2020-11-09,COVIDhub-ensemble,2020-11-02,,14,,23,,,31,,,,,46,,,,,50,,,60,,75,,,,,,,,,,,,,,,,,,,,,,,,
27029,2020-11-16,COVIDhub-ensemble,2020-11-02,,16,,28,,,36,,,,,46,,,,,51,,,63,,78,,,,,,,,,,,,,,,,,,,,,,,,
27029,2020-11-23,COVIDhub-ensemble,2020-11-02,,16,,30,,,34,,,,,46,,,,,52,,,64,,83,,,,,,,,,,,,,,,,,,,,,,,,
27029,2020-11-30,COVIDhub-ensemble,2020-11-02,,16,,30,,,42,,,,,46,,,,,52,,,64,,85,,,,,,,,,,,,,,,,,,,,,,,,
27031,2020-11-09,COVIDhub-ensemble,2020-11-02,,1,,2,,,4,,,,,8,,,,,11,,,16,,19,,,,,,,,,,,,,,,,,,,,,,,,
27031,2020-11-16,COVIDhub-ensemble,2020-11-02,,0,,0,,,3,,,,,8,,,,,14,,,18,,23,,,,,,,,,,,,,,,,,,,,,,,,
27031,2020-11-23,COVIDhub-ensemble,2020-11-02,,0,,1,,,4,,,,,9,,,,,16,,,20,,25,,,,,,,,,,,,,,,,,,,,,,,,
27031,2020-11-30,COVIDhub-ensemble,2020-11-02,,0,,1,,,4,,,,,10,,,,,19,,,25,,30,,,,,,,,,,,,,,,,,,,,,,,,
27033,2020-11-09,COVIDhub-ensemble,2020-11-02,,12,,18,,,24,,,,,30,,,,,35,,,38,,42,,,,,,,,,,,,,,,,,,,,,,,,
27033,2020-11-16,COVIDhub-ensemble,2020-11-02,,4,,12,,,21,,,,,30,,,,,36,,,41,,48,,,,,,,,,,,,,,,,,,,,,,,,
27033,2020-11-23,COVIDhub-ensemble,2020-11-02,,5,,14,,,20,,,,,30,,,,,37,,,43,,51,,,,,,,,,,,,,,,,,,,,,,,,
27033,2020-11-30,COVIDhub-ensemble,2020-11-02,,5,,13,,,20,,,,,30,,,,,38,,,47,,55,,,,,,,,,,,,,,,,,,,,,,,,
27035,2020-11-09,COVIDhub-ensemble,2020-11-02,,160,,170,,,189,,,,,265,,,,,299,,,330,,441,,,,,,,,,,,,,,,,,,,,,,,,
27035,2020-11-16,COVIDhub-ensemble,2020-11-02,,166,,183,,,199,,,,,265,,,,,342,,,358,,495,,,,,,,,,,,,,,,,,,,,,,,,
27035,2020-11-23,COVIDhub-ensemble,2020-11-02,,116,,157,,,213,,,,,288,,,,,365,,,384,,536,,,,,,,,,,,,,,,,,,,,,,,,
27035,2020-11-30,COVIDhub-ensemble,2020-11-02,,103,,157,,,218,,,,,304,,,,,381,,,400,,513,,,,,,,,,,,,,,,,,,,,,,,,
27037,2020-11-09,COVIDhub-ensemble,2020-11-02,,668,,744,,,850,,,,,950,,,,,1079,,,1150,,1408,,,,,,,,,,,,,,,,,,,,,,,,
27037,2020-11-16,COVIDhub-ensemble,2020-11-02,,599,,672,,,836,,,,,1081,,,,,1206,,,1313,,1583,,,,,,,,,,,,,,,,,,,,,,,,
27037,2020-11-23,COVIDhub-ensemble,2020-11-02,,533,,629,,,790,,,,,1052,,,,,1305,,,1459,,1730,,,,,,,,,,,,,,,,,,,,,,,,
27037,2020-11-30,COVIDhub-ensemble,2020-11-02,,427,,594,,,780,,,,,1071,,,,,1347,,,1591,,1912,,,,,,,,,,,,,,,,,,,,,,,,
27039,2020-11-09,COVIDhub-ensemble,2020-11-02,,8,,12,,,18,,,,,35,,,,,41,,,56,,77,,,,,,,,,,,,,,,,,,,,,,,,
27039,2020-11-16,COVIDhub-ensemble,2020-11-02,,0,,6,,,20,,,,,32,,,,,45,,,53,,81,,,,,,,,,,,,,,,,,,,,,,,,
27039,2020-11-23,COVIDhub-ensemble,2020-11-02,,0,,7,,,22,,,,,32,,,,,47,,,55,,70,,,,,,,,,,,,,,,,,,,,,,,,
27039,2020-11-30,COVIDhub-ensemble,2020-11-02,,0,,7,,,20,,,,,32,,,,,47,,,61,,75,,,,,,,,,,,,,,,,,,,,,,,,
27041,2020-11-09,COVIDhub-ensemble,2020-11-02,,72,,104,,,127,,,,,156,,,,,178,,,207,,285,,,,,,,,,,,,,,,,,,,,,,,,
27041,2020-11-16,COVIDhub-ensemble,2020-11-02,,64,,91,,,122,,,,,164,,,,,201,,,246,,315,,,,,,,,,,,,,,,,,,,,,,,,
27041,2020-11-23,COVIDhub-ensemble,2020-11-02,,69,,98,,,130,,,,,180,,,,,222,,,270,,332,,,,,,,,,,,,,,,,,,,,,,,,
27041,2020-11-30,COVIDhub-ensemble,2020-11-02,,66,,97,,,134,,,,,187,,,,,243,,,296,,371,,,,,,,,,,,,,,,,,,,,,,,,
27043,2020-11-09,COVIDhub-ensemble,2020-11-02,,8,,15,,,24,,,,,34,,,,,40,,,44,,76,,,,,,,,,,,,,,,,,,,,,,,,
27043,2020-11-16,COVIDhub-ensemble,2020-11-02,,8,,18,,,26,,,,,36,,,,,42,,,52,,68,,,,,,,,,,,,,,,,,,,,,,,,
27043,2020-11-23,COVIDhub-ensemble,2020-11-02,,6,,15,,,27,,,,,36,,,,,44,,,55,,68,,,,,,,,,,,,,,,,,,,,,,,,
27043,2020-11-30,COVIDhub-ensemble,2020-11-02,,5,,14,,,28,,,,,37,,,,,48,,,60,,75,,,,,,,,,,,,,,,,,,,,,,,,
27045,2020-11-09,COVIDhub-ensemble,2020-11-02,,13,,19,,,26,,,,,38,,,,,46,,,59,,73,,,,,,,,,,,,,,,,,,,,,,,,
27045,2020-11-16,COVIDhub-ensemble,2020-11-02,,1,,11,,,23,,,,,35,,,,,49,,,64,,87,,,,,,,,,,,,,,,,,,,,,,,,
27045,2020-11-23,COVIDhub-ensemble,2020-11-02,,1,,9,,,23,,,,,38,,,,,54,,,68,,82,,,,,,,,,,,,,,,,,,,,,,,,
27045,2020-11-30,COVIDhub-ensemble,2020-11-02,,1,,9,,,22,,,,,38,,,,,53,,,67,,82,,,,,,,,,,,,,,,,,,,,,,,,
27047,2020-11-09,COVIDhub-ensemble,2020-11-02,,39,,51,,,66,,,,,79,,,,,104,,,112,,144,,,,,,,,,,,,,,,,,,,,,,,,
27047,2020-11-16,COVIDhub-ensemble,2020-11-02,,32,,50,,,64,,,,,83,,,,,113,,,123,,169,,,,,,,,,,,,,,,,,,,,,,,,
27047,2020-11-23,COVIDhub-ensemble,2020-11-02,,30,,45,,,56,,,,,82,,,,,117,,,131,,154,,,,,,,,,,,,,,,,,,,,,,,,
27047,2020-11-30,COVIDhub-ensemble,2020-11-02,,18,,40,,,54,,,,,83,,,,,115,,,136,,146,,,,,,,,,,,,,,,,,,,,,,,,
27049,2020-11-09,COVIDhub-ensemble,2020-11-02,,86,,105,,,119,,,,,138,,,,,152,,,168,,254,,,,,,,,,,,,,,,,,,,,,,,,
27049,2020-11-16,COVIDhub-ensemble,2020-11-02,,79,,115,,,123,,,,,164,,,,,181,,,196,,284,,,,,,,,,,,,,,,,,,,,,,,,
27049,2020-11-23,COVIDhub-ensemble,2020-11-02,,78,,115,,,127,,,,,185,,,,,219,,,245,,290,,,,,,,,,,,,,,,,,,,,,,,,
27049,2020-11-30,COVIDhub-ensemble,2020-11-02,,72,,109,,,124,,,,,193,,,,,262,,,301,,351,,,,,,,,,,,,,,,,,,,,,,,,
27051,2020-11-09,COVIDhub-ensemble,2020-11-02,,1,,1,,,7,,,,,12,,,,,15,,,19,,31,,,,,,,,,,,,,,,,,,,,,,,,
27051,2020-11-16,COVIDhub-ensemble,2020-11-02,,0,,1,,,8,,,,,13,,,,,15,,,21,,30,,,,,,,,,,,,,,,,,,,,,,,,
27051,2020-11-23,COVIDhub-ensemble,2020-11-02,,0,,5,,,10,,,,,14,,,,,16,,,23,,27,,,,,,,,,,,,,,,,,,,,,,,,
27051,2020-11-30,COVIDhub-ensemble,2020-11-02,,0,,4,,,9,,,,,14,,,,,17,,,24,,28,,,,,,,,,,,,,,,,,,,,,,,,
27053,2020-11-09,COVIDhub-ensemble,2020-11-02,,2065,,2335,,,2532,,,,,2870,,,,,3289,,,3643,,4255,,,,,,,,,,,,,,,,,,,,,,,,
27053,2020-11-16,COVIDhub-ensemble,2020-11-02,,1600,,2189,,,2585,,,,,3136,,,,,3858,,,4113,,5209,,,,,,,,,,,,,,,,,,,,,,,,
27053,2020-11-23,COVIDhub-ensemble,2020-11-02,,1148,,1812,,,2333,,,,,3316,,,,,4223,,,4607,,5599,,,,,,,,,,,,,,,,,,,,,,,,
27053,2020-11-30,COVIDhub-ensemble,2020-11-02,,962,,1573,,,2283,,,,,3284,,,,,4344,,,4916,,5813,,,,,,,,,,,,,,,,,,,,,,,,
27055,2020-11-09,COVIDhub-ensemble,2020-11-02,,18,,26,,,36,,,,,50,,,,,62,,,79,,97,,,,,,,,,,,,,,,,,,,,,,,,
27055,2020-11-16,COVIDhub-ensemble,2020-11-02,,12,,27,,,46,,,,,61,,,,,80,,,93,,126,,,,,,,,,,,,,,,,,,,,,,,,
27055,2020-11-23,COVIDhub-ensemble,2020-11-02,,15,,31,,,49,,,,,64,,,,,82,,,100,,128,,,,,,,,,,,,,,,,,,,,,,,,
27055,2020-11-30,COVIDhub-ensemble,2020-11-02,,15,,32,,,51,,,,,61,,,,,99,,,113,,134,,,,,,,,,,,,,,,,,,,,,,,,
27057,2020-11-09,COVIDhub-ensemble,2020-11-02,,62,,78,,,90,,,,,121,,,,,138,,,150,,183,,,,,,,,,,,,,,,,,,,,,,,,
27057,2020-11-16,COVIDhub-ensemble,2020-11-02,,62,,83,,,102,,,,,121,,,,,149,,,173,,197,,,,,,,,,,,,,,,,,,,,,,,,
27057,2020-11-23,COVIDhub-ensemble,2020-11-02,,52,,79,,,102,,,,,123,,,,,149,,,169,,200,,,,,,,,,,,,,,,,,,,,,,,,
27057,2020-11-30,COVIDhub-ensemble,2020-11-02,,49,,79,,,99,,,,,121,,,,,148,,,177,,198,,,,,,,,,,,,,,,,,,,,,,,,
27059,2020-11-09,COVIDhub-ensemble,2020-11-02,,36,,61,,,82,,,,,104,,,,,121,,,142,,178,,,,,,,,,,,,,,,,,,,,,,,,
27059,2020-11-16,COVIDhub-ensemble,2020-11-02,,36,,53,,,71,,,,,102,,,,,132,,,158,,208,,,,,,,,,,,,,,,,,,,,,,,,
27059,2020-11-23,COVIDhub-ensemble,2020-11-02,,35,,55,,,73,,,,,109,,,,,153,,,171,,222,,,,,,,,,,,,,,,,,,,,,,,,
27059,2020-11-30,COVIDhub-ensemble,2020-11-02,,32,,51,,,73,,,,,114,,,,,159,,,199,,236,,,,,,,,,,,,,,,,,,,,,,,,
27061,2020-11-09,COVIDhub-ensemble,2020-11-02,,30,,49,,,79,,,,,106,,,,,122,,,150,,168,,,,,,,,,,,,,,,,,,,,,,,,
27061,2020-11-16,COVIDhub-ensemble,2020-11-02,,13,,47,,,73,,,,,103,,,,,129,,,166,,176,,,,,,,,,,,,,,,,,,,,,,,,
27061,2020-11-23,COVIDhub-ensemble,2020-11-02,,9,,44,,,72,,,,,108,,,,,134,,,173,,189,,,,,,,,,,,,,,,,,,,,,,,,
27061,2020-11-30,COVIDhub-ensemble,2020-11-02,,8,,43,,,71,,,,,108,,,,,137,,,180,,204,,,,,,,,,,,,,,,,,,,,,,,,
27063,2020-11-09,COVIDhub-ensemble,2020-11-02,,5,,12,,,19,,,,,27,,,,,30,,,36,,59,,,,,,,,,,,,,,,,,,,,,,,,
27063,2020-11-16,COVIDhub-ensemble,2020-11-02,,0,,10,,,18,,,,,28,,,,,33,,,40,,60,,,,,,,,,,,,,,,,,,,,,,,,
27063,2020-11-23,COVIDhub-ensemble,2020-11-02,,1,,12,,,18,,,,,28,,,,,34,,,44,,58,,,,,,,,,,,,,,,,,,,,,,,,
27063,2020-11-30,COVIDhub-ensemble,2020-11-02,,1,,10,,,17,,,,,27,,,,,34,,,44,,56,,,,,,,,,,,,,,,,,,,,,,,,
27065,2020-11-09,COVIDhub-ensemble,2020-11-02,,12,,21,,,32,,,,,40,,,,,57,,,67,,77,,,,,,,,,,,,,,,,,,,,,,,,
27065,2020-11-16,COVIDhub-ensemble,2020-11-02,,12,,20,,,32,,,,,45,,,,,65,,,78,,86,,,,,,,,,,,,,,,,,,,,,,,,
27065,2020-11-23,COVIDhub-ensemble,2020-11-02,,9,,21,,,33,,,,,47,,,,,72,,,83,,97,,,,,,,,,,,,,,,,,,,,,,,,
27065,2020-11-30,COVIDhub-ensemble,2020-11-02,,7,,21,,,32,,,,,52,,,,,77,,,94,,118,,,,,,,,,,,,,,,,,,,,,,,,
27067,2020-11-09,COVIDhub-ensemble,2020-11-02,,127,,170,,,190,,,,,235,,,,,274,,,301,,332,,,,,,,,,,,,,,,,,,,,,,,,
27067,2020-11-16,COVIDhub-ensemble,2020-11-02,,124,,159,,,183,,,,,244,,,,,281,,,319,,387,,,,,,,,,,,,,,,,,,,,,,,,
27067,2020-11-23,COVIDhub-ensemble,2020-11-02,,106,,143,,,172,,,,,240,,,,,289,,,343,,411,,,,,,,,,,,,,,,,,,,,,,,,
27067,2020-11-30,COVIDhub-ensemble,2020-11-02,,91,,135,,,170,,,,,241,,,,,301,,,353,,395,,,,,,,,,,,,,,,,,,,,,,,,
27069,2020-11-09,COVIDhub-ensemble,2020-11-02,,3,,8,,,18,,,,,26,,,,,30,,,34,,36,,,,,,,,,,,,,,,,,,,,,,,,
27069,2020-11-16,COVIDhub-ensemble,2020-11-02,,5,,13,,,20,,,,,25,,,,,31,,,35,,40,,,,,,,,,,,,,,,,,,,,,,,,
27069,2020-11-23,COVIDhub-ensemble,2020-11-02,,9,,14,,,19,,,,,26,,,,,32,,,37,,45,,,,,,,,,,,,,,,,,,,,,,,,
27069,2020-11-30,COVIDhub-ensemble,2020-11-02,,6,,13,,,20,,,,,26,,,,,34,,,38,,48,,,,,,,,,,,,,,,,,,,,,,,,
27071,2020-11-09,COVIDhub-ensemble,2020-11-02,,2,,2,,,7,,,,,16,,,,,21,,,29,,38,,,,,,,,,,,,,,,,,,,,,,,,
27071,2020-11-16,COVIDhub-ensemble,2020-11-02,,0,,1,,,7,,,,,16,,,,,24,,,31,,42,,,,,,,,,,,,,,,,,,,,,,,,
27071,2020-11-23,COVIDhub-ensemble,2020-11-02,,0,,1,,,7,,,,,15,,,,,25,,,31,,41,,,,,,,,,,,,,,,,,,,,,,,,
27071,2020-11-30,COVIDhub-ensemble,2020-11-02,,0,,1,,,7,,,,,16,,,,,28,,,32,,45,,,,,,,,,,,,,,,,,,,,,,,,
27073,2020-11-09,COVIDhub-ensemble,2020-11-02,,2,,3,,,7,,,,,18,,,,,24,,,29,,39,,,,,,,,,,,,,,,,,,,,,,,,
27073,2020-11-16,COVIDhub-ensemble,2020-11-02,,0,,2,,,7,,,,,17,,,,,26,,,30,,38,,,,,,,,,,,,,,,,,,,,,,,,
27073,2020-11-23,COVIDhub-ensemble,2020-11-02,,0,,2,,,9,,,,,19,,,,,24,,,33,,40,,,,,,,,,,,,,,,,,,,,,,,,
27073,2020-11-30,COVIDhub-ensemble,2020-11-02,,0,,1,,,7,,,,,17,,,,,27,,,35,,44,,,,,,,,,,,,,,,,,,,,,,,,
27075,2020-11-09,COVIDhub-ensemble,2020-11-02,,3,,9,,,15,,,,,22,,,,,24,,,31,,33,,,,,,,,,,,,,,,,,,,,,,,,
27075,2020-11-16,COVIDhub-ensemble,2020-11-02,,2,,9,,,14,,,,,22,,,,,25,,,31,,43,,,,,,,,,,,,,,,,,,,,,,,,
27075,2020-11-23,COVIDhub-ensemble,2020-11-02,,2,,9,,,15,,,,,22,,,,,26,,,32,,52,,,,,,,,,,,,,,,,,,,,,,,,
27075,2020-11-30,COVIDhub-ensemble,2020-11-02,,2,,9,,,15,,,,,22,,,,,27,,,33,,47,,,,,,,,,,,,,,,,,,,,,,,,
27077,2020-11-09,COVIDhub-ensemble,2020-11-02,,0,,1,,,1,,,,,5,,,,,9,,,12,,14,,,,,,,,,,,,,,,,,,,,,,,,
27077,2020-11-16,COVIDhub-ensemble,2020-11-02,,0,,0,,,0,,,,,4,,,,,8,,,11,,14,,,,,,,,,,,,,,,,,,,,,,,,
27077,2020-11-23,COVIDhub-ensemble,2020-11-02,,0,,0,,,1,,,,,5,,,,,9,,,12,,15,,,,,,,,,,,,,,,,,,,,,,,,
27077,2020-11-30,COVIDhub-ensemble,2020-11-02,,0,,0,,,1,,,,,5,,,,,9,,,12,,14,,,,,,,,,,,,,,,,,,,,,,,,
27079,2020-11-09,COVIDhub-ensemble,2020-11-02,,25,,37,,,56,,,,,65,,,,,80,,,94,,111,,,,,,,,,,,,,,,,,,,,,,,,
27079,2020-11-16,COVIDhub-ensemble,2020-11-02,,15,,26,,,50,,,,,67,,,,,86,,,104,,126,,,,,,,,,,,,,,,,,,,,,,,,
27079,2020-11-23,COVIDhub-ensemble,2020-11-02,,17,,32,,,49,,,,,72,,,,,90,,,112,,135,,,,,,,,,,,,,,,,,,,,,,,,
27079,2020-11-30,COVIDhub-ensemble,2020-11-02,,20,,36,,,53,,,,,75,,,,,92,,,118,,144,,,,,,,,,,,,,,,,,,,,,,,,
27081,2020-11-09,COVIDhub-ensemble,2020-11-02,,6,,9,,,15,,,,,22,,,,,26,,,29,,36,,,,,,,,,,,,,,,,,,,,,,,,
27081,2020-11-16,COVIDhub-ensemble,2020-11-02,,2,,7,,,14,,,,,22,,,,,27,,,33,,41,,,,,,,,,,,,,,,,,,,,,,,,
27081,2020-11-23,COVIDhub-ensemble,2020-11-02,,1,,8,,,15,,,,,22,,,,,28,,,36,,47,,,,,,,,,,,,,,,,,,,,,,,,
27081,2020-11-30,COVIDhub-ensemble,2020-11-02,,0,,7,,,15,,,,,22,,,,,29,,,37,,50,,,,,,,,,,,,,,,,,,,,,,,,
27083,2020-11-09,COVIDhub-ensemble,2020-11-02,,36,,60,,,75,,,,,99,,,,,124,,,145,,174,,,,,,,,,,,,,,,,,,,,,,,,
27083,2020-11-16,COVIDhub-ensemble,2020-11-02,,34,,55,,,70,,,,,99,,,,,131,,,163,,199,,,,,,,,,,,,,,,,,,,,,,,,
27083,2020-11-23,COVIDhub-ensemble,2020-11-02,,28,,53,,,72,,,,,99,,,,,137,,,179,,225,,,,,,,,,,,,,,,,,,,,,,,,
27083,2020-11-30,COVIDhub-ensemble,2020-11-02,,17,,46,,,70,,,,,99,,,,,137,,,186,,237,,,,,,,,,,,,,,,,,,,,,,,,
27085,2020-11-09,COVIDhub-ensemble,2020-11-02,,23,,33,,,41,,,,,60,,,,,73,,,91,,120,,,,,,,,,,,,,,,,,,,,,,,,
27085,2020-11-16,COVIDhub-ensemble,2020-11-02,,20,,33,,,46,,,,,65,,,,,90,,,113,,158,,,,,,,,,,,,,,,,,,,,,,,,
27085,2020-11-23,COVIDhub-ensemble,2020-11-02,,15,,31,,,46,,,,,68,,,,,100,,,128,,176,,,,,,,,,,,,,,,,,,,,,,,,
27085,2020-11-30,COVIDhub-ensemble,2020-11-02,,5,,25,,,43,,,,,72,,,,,114,,,162,,199,,,,,,,,,,,,,,,,,,,,,,,,
27087,2020-11-09,COVIDhub-ensemble,2020-11-02,,3,,8,,,14,,,,,23,,,,,35,,,47,,52,,,,,,,,,,,,,,,,,,,,,,,,
27087,2020-11-16,COVIDhub-ensemble,2020-11-02,,0,,6,,,18,,,,,27,,,,,41,,,50,,62,,,,,,,,,,,,,,,,,,,,,,,,
27087,2020-11-23,COVIDhub-ensemble,2020-11-02,,0,,6,,,15,,,,,28,,,,,42,,,50,,72,,,,,,,,,,,,,,,,,,,,,,,,
27087,2020-11-30,COVIDhub-ensemble,2020-11-02,,0,,6,,,14,,,,,27,,,,,36,,,45,,56,,,,,,,,,,,,,,,,,,,,,,,,
27089,2020-11-09,COVIDhub-ensemble,2020-11-02,,18,,24,,,46,,,,,67,,,,,81,,,91,,105,,,,,,,,,,,,,,,,,,,,,,,,
27089,2020-11-16,COVIDhub-ensemble,2020-11-02,,21,,26,,,55,,,,,67,,,,,87,,,100,,114,,,,,,,,,,,,,,,,,,,,,,,,
27089,2020-11-23,COVIDhub-ensemble,2020-11-02,,21,,33,,,53,,,,,67,,,,,90,,,110,,122,,,,,,,,,,,,,,,,,,,,,,,,
27089,2020-11-30,COVIDhub-ensemble,2020-11-02,,23,,28,,,47,,,,,67,,,,,93,,,107,,134,,,,,,,,,,,,,,,,,,,,,,,,
27091,2020-11-09,COVIDhub-ensemble,2020-11-02,,4,,11,,,20,,,,,35,,,,,42,,,58,,80,,,,,,,,,,,,,,,,,,,,,,,,
27091,2020-11-16,COVIDhub-ensemble,2020-11-02,,0,,6,,,18,,,,,35,,,,,46,,,73,,96,,,,,,,,,,,,,,,,,,,,,,,,
27091,2020-11-23,COVIDhub-ensemble,2020-11-02,,0,,7,,,20,,,,,35,,,,,50,,,72,,96,,,,,,,,,,,,,,,,,,,,,,,,
27091,2020-11-30,COVIDhub-ensemble,2020-11-02,,1,,9,,,20,,,,,34,,,,,50,,,75,,101,,,,,,,,,,,,,,,,,,,,,,,,
27093,2020-11-09,COVIDhub-ensemble,2020-11-02,,12,,20,,,33,,,,,51,,,,,56,,,73,,88,,,,,,,,,,,,,,,,,,,,,,,,
27093,2020-11-16,COVIDhub-ensemble,2020-11-02,,12,,23,,,32,,,,,49,,,,,64,,,86,,102,,,,,,,,,,,,,,,,,,,,,,,,
27093,2020-11-23,COVIDhub-ensemble,2020-11-02,,10,,21,,,34,,,,,51,,,,,67,,,89,,111,,,,,,,,,,,,,,,,,,,,,,,,
27093,2020-11-30,COVIDhub-ensemble,2020-11-02,,10,,21,,,34,,,,,52,,,,,69,,,86,,108,,,,,,,,,,,,,,,,,,,,,,,,
27095,2020-11-09,COVIDhub-ensemble,2020-11-02,,40,,57,,,74,,,,,90,,,,,111,,,133,,164,,,,,,,,,,,,,,,,,,,,,,,,
27095,2020-11-16,COVIDhub-ensemble,2020-11-02,,28,,48,,,63,,,,,101,,,,,112,,,137,,210,,,,,,,,,,,,,,,,,,,,,,,,
27095,2020-11-23,COVIDhub-ensemble,2020-11-02,,27,,45,,,61,,,,,96,,,,,132,,,151,,186,,,,,,,,,,,,,,,,,,,,,,,,
27095,2020-11-30,COVIDhub-ensemble,2020-11-02,,25,,46,,,63,,,,,92,,,,,123,,,148,,186,,,,,,,,,,,,,,,,,,,,,,,,
27097,2020-11-09,COVIDhub-ensemble,2020-11-02,,102,,130,,,148,,,,,173,,,,,204,,,259,,277,,,,,,,,,,,,,,,,,,,,,,,,
27097,2020-11-16,COVIDhub-ensemble,2020-11-02,,79,,115,,,143,,,,,170,,,,,203,,,276,,375,,,,,,,,,,,,,,,,,,,,,,,,
27097,2020-11-23,COVIDhub-ensemble,2020-11-02,,76,,108,,,138,,,,,181,,,,,205,,,273,,425,,,,,,,,,,,,,,,,,,,,,,,,
27097,2020-11-30,COVIDhub-ensemble,2020-11-02,,68,,103,,,136,,,,,183,,,,,210,,,235,,354,,,,,,,,,,,,,,,,,,,,,,,,
27099,2020-11-09,COVIDhub-ensemble,2020-11-02,,13,,25,,,37,,,,,51,,,,,63,,,79,,112,,,,,,,,,,,,,,,,,,,,,,,,
27099,2020-11-16,COVIDhub-ensemble,2020-11-02,,4,,14,,,29,,,,,52,,,,,66,,,89,,122,,,,,,,,,,,,,,,,,,,,,,,,
